run_id,timestamp,course_name,module_name,module_type,status,block_reason,evidence,next_action
run-20260405-231921-d07ec9,2026-04-05T17:50:02.506090+00:00,Human Centered Design and Empathy 5 Questions,Human Centered Design and Empathy,quiz,partial,,Assessment/practice item skipped by configuration (--skip-assessments),Continue to next non-assessment module
