run_id,timestamp,course_name,module_name,module_type,status,block_reason,evidence,next_action
run-20260405-232341-9dbfe9,2026-04-05T17:54:42.930112+00:00,Design Thinking for Data Professionals,course_loading,unknown,blocked,technical_error,Course page stayed in spinner/loading shell,Retry this course later or open a different module manually
