run_id,timestamp,course_name,module_name,module_type,status,block_reason,evidence,next_action
run-20260405-225801-a4d56d,2026-04-05T17:29:50.026350+00:00,navigate_beforePrevious,course_loading,unknown,blocked,technical_error,Course page stayed in spinner/loading shell,Retry this course later or open a different module manually
